SMILES,match_index
C8(C(F)(F)F)=CC=CC=C8[C@H]1[C@H](C9=C(C(F)(F)F)C=CC=C9)N(C(C2=C(OC)C=CC=C2)=O)C(C(O)=O)N1C(C1=CC=CC=C1OC)=O,32-23-24-22-33-34-35-36-37-38-39-47-10-9-11-12
O=C(C1=CC=C(C)C=C1)N2C(C(O)=O)N(C(C3=CC=C(C)C=C3)=O)[C@@H](C4=CC=CC=C4)[C@@H]2C5=CC=CC=C5,0-1-2-9-10-11-12-13-14-15-16-23-24-25-31-32
C8(OC)=CC=CC=C8[C@H]1[C@H](C9=CC=CC=C9OC)N(C(C2=CC=C(C)O2)=O)C(C(O)=O)N1C(C1=CC=C(C)O1)=O,26-19-20-18-27-28-29-30-31-32-33-39-8-7-9-10
C6=CC=CC7=C6C=CC=C7[C@H]1[C@H](C8=CC=CC9=C8C=CC=C9)N(C(C2=CC(CCCC3)=C3S2)=O)C(C(O)=O)N1C(C1=CC2=C(CCCC2)S1)=O,33-23-24-22-34-35-36-37-38-39-40-49-10-9-11-12
C6=CC=CC7=C6C=CC=C7[C@H]%89[C@H](C8=CC=CC9=C8C=CC=C9)N(C(C%90=CC=CC(C(C)(C)C)=C%90)=O)C(C(O)=O)N%89C(C%91=CC(C(C)(C)C)=CC=C%91)=O,34-23-24-22-35-36-37-38-39-40-41-51-10-9-11-12
C7=CC=CC=C7[C@H]1[C@H](C8=CC=CC=C8)N(C(CC2=CC=CC=C2)=O)C(C(O)=O)N1C(CC1=CC=CC=C1)=O,23-15-16-14-24-25-26-27-28-29-30-37-6-5-7-8
C7=CC=CC=C7[C@H]1[C@H](C8=CC=CC=C8)N(C(C2=C(Br)C=CC=C2)=O)C(C(O)=O)N1C(C1=CC=CC=C1Br)=O,23-15-16-14-24-25-26-27-28-29-30-37-6-5-7-8
C8(C(F)(F)F)=CC=CC=C8[C@H]1[C@H](C9=C(C(F)(F)F)C=CC=C9)N(C(C2=COC(Br)=C2)=O)C(C(O)=O)N1C(C1=COC(Br)=C1)=O,30-23-24-22-31-32-33-34-35-36-37-43-10-9-11-12
C7=CC=CC=C7[C@H]1[C@H](C8=CC=CC=C8)N(C(C2=COC=C2)=O)C(C(O)=O)N1C(C1=COC=C1)=O,21-15-16-14-22-23-24-25-26-27-28-33-6-5-7-8
C6=CC=CC7=C6C=CC=C7[C@H]%16[C@H](C8=CC=CC9=C8C=CC=C9)N(C(C%17=CSC=C%17OC)=O)C(C(O)=O)N%16C(C%18=CSC=C%18OC)=O,31-23-24-22-32-33-34-35-36-37-38-45-10-9-11-12
C8(C(F)(F)F)=CC=CC=C8[C@H]1[C@H](C9=C(C(F)(F)F)C=CC=C9)N(C(C2=C(C)OC(C)=C2)=O)C(C(O)=O)N1C(C1=C(C)OC(C)=C1)=O,31-23-24-22-32-33-34-35-36-37-38-45-10-9-11-12
C8(OC)=CC=CC=C8[C@H]1[C@H](C9=CC=CC=C9OC)N(C(C2=CC(C)=CS2)=O)C(C(O)=O)N1C(C1=CC(C)=CS1)=O,26-19-20-18-27-28-29-30-31-32-33-39-8-7-9-10
C8(C(F)(F)F)=CC=CC=C8[C@H]1[C@H](C9=C(C(F)(F)F)C=CC=C9)N(C(C2=CC=C(C3=CC=CC=C3)O2)=O)C(C(O)=O)N1C(C1=CC=C(C2=CC=CC=C2)O1)=O,35-23-24-22-36-37-38-39-40-41-42-53-10-9-11-12
C6=CC=CC7=C6C=CC=C7[C@H]1[C@H](C8=CC=CC9=C8C=CC=C9)N(C(C2=C(C)OC(C3=CC=CC=C3)=C2)=O)C(C(O)=O)N1C(C1=C(C)OC(C2=CC=CC=C2)=C1)=O,36-23-24-22-37-38-39-40-41-42-43-55-10-9-11-12
C6=CC(C=CC=C7)=C7C=C6[C@H]1[C@H](C8=CC(C=CC=C9)=C9C=C8)N(C(C2=CC(C(C)(C)C)=CC(C(C)(C)C)=C2)=O)C(C(O)=O)N1C(C1=CC(C(C)(C)C)=CC(C(C)(C)C)=C1)=O,38-23-24-22-39-40-41-42-43-44-45-59-10-9-11-12
C7=CC=CC=C7[C@H]1[C@H](C8=CC=CC=C8)N(C(C2=C(C3=CC=CC=C3)C=CC=C2)=O)C(C(O)=O)N1C(C1=CC=CC=C1C1=CC=CC=C1)=O,28-15-16-14-29-30-31-32-33-34-35-47-6-5-7-8
C6=CC=CC7=C6C=CC=C7[C@H]%74[C@H](C8=CC=CC9=C8C=CC=C9)N(C(C%75=CC=C(C#N)C=C%75)=O)C(C(O)=O)N%74C(C%76=CC=C(C#N)C=C%76)=O,32-23-24-22-33-34-35-36-37-38-39-47-10-9-11-12
C7=CC=CC=C7[C@H]1[C@H](C8=CC=CC=C8)N(C(C2=C(F)C=CC=C2)=O)C(C(O)=O)N1C(C1=CC=CC=C1F)=O,23-15-16-14-24-25-26-27-28-29-30-37-6-5-7-8
C6=CC=CC7=C6C=CC=C7[C@H]1[C@H](C8=CC=CC9=C8C=CC=C9)N(C(C2=CC(Br)=CS2)=O)C(C(O)=O)N1C(C1=CC(Br)=CS1)=O,30-23-24-22-31-32-33-34-35-36-37-43-10-9-11-12
C6=CC(C=CC=C7)=C7C=C6[C@H]%68[C@H](C8=CC(C=CC=C9)=C9C=C8)N(C(C%69=CC=C(OC)C=C%69)=O)C(C(O)=O)N%68C(C%70=CC=C(OC)C=C%70)=O,32-23-24-22-33-34-35-36-37-38-39-47-10-9-11-12
C6=CC=CC7=C6C=CC=C7[C@H]1[C@H](C8=CC=CC9=C8C=CC=C9)N(C(C2=CC=C([N+]([O-])=O)O2)=O)C(C(O)=O)N1C(C1=CC=C([N+]([O-])=O)O1)=O,32-23-24-22-33-34-35-36-37-38-39-47-10-9-11-12
C6=CC=CC7=C6C=CC=C7[C@H]%65[C@H](C8=CC=CC9=C8C=CC=C9)N(C(C%66=CC=CC(C(F)(F)F)=C%66)=O)C(C(O)=O)N%65C(C%67=CC(C(F)(F)F)=CC=C%67)=O,34-23-24-22-35-36-37-38-39-40-41-51-10-9-11-12
C7=CC=CC=C7[C@H]1[C@H](C8=CC=CC=C8)N(C(C2=CC(Br)=CS2)=O)C(C(O)=O)N1C(C1=CC(Br)=CS1)=O,22-15-16-14-23-24-25-26-27-28-29-35-6-5-7-8
C8(C(F)(F)F)=CC=CC=C8[C@H]1[C@H](C9=C(C(F)(F)F)C=CC=C9)N(C(C2=C(Br)C=CS2)=O)C(C(O)=O)N1C(C1=C(Br)C=CS1)=O,30-23-24-22-31-32-33-34-35-36-37-43-10-9-11-12
C6=CC(C=CC=C7)=C7C=C6C(N%19C(C(O)=O)N(C(C8=CC(C=CC=C9)=C9C=C8)=O)[C@@H]%20[C@@H]%19CCCC%20)=O,28-17-18-16-12-13-14-15-11-10-9-35-30-31-29-34
C7=CC=CC=C7[C@H]1[C@H](C8=CC=CC=C8)N(C(C2=COC3=C2C=CC=C3)=O)C(C(O)=O)N1C(C1=COC2=C1C=CC=C2)=O,25-15-16-14-26-27-28-29-30-31-32-41-6-5-7-8
C8(OC)=CC=CC=C8[C@H]1[C@H](C9=CC=CC=C9OC)N(C(C2=CSC=C2Br)=O)C(C(O)=O)N1C(C1=CSC=C1Br)=O,26-19-20-18-27-28-29-30-31-32-33-39-8-7-9-10
C8(OC)=CC=CC=C8[C@H]1[C@H](C9=CC=CC=C9OC)N(C(C2=C(C(F)(F)F)OC(C)=C2)=O)C(C(O)=O)N1C(C1=C(C(F)(F)F)OC(C)=C1)=O,30-19-20-18-31-32-33-34-35-36-37-47-8-7-9-10
C7=CC=CC=C7[C@H]4[C@H](C8=CC=CC=C8)N(C(C5=CC=CS5)=O)C(C(O)=O)N4C(C6=CC=CS6)=O,21-15-16-14-22-23-24-25-26-27-28-33-6-5-7-8
C8(OC)=CC=CC=C8[C@H]%65[C@H](C9=CC=CC=C9OC)N(C(C%66=CC=CC(C(F)(F)F)=C%66)=O)C(C(O)=O)N%65C(C%67=CC(C(F)(F)F)=CC=C%67)=O,30-19-20-18-31-32-33-34-35-36-37-47-8-7-9-10
C6=CC(C=CC=C7)=C7C=C6[C@H]%92[C@H](C8=CC(C=CC=C9)=C9C=C8)N(C(C%93=CC=CC(C%94=CC=CC=C%94)=C%93)=O)C(C(O)=O)N%92C(C%95=CC(C%96=CC=CC=C%96)=CC=C%95)=O,36-23-24-22-37-38-39-40-41-42-43-55-10-9-11-12
C7=CC=CC=C7[C@H]1[C@H](C8=CC=CC=C8)N(C(C2=C(Br)OC=C2)=O)C(C(O)=O)N1C(C1=C(Br)OC=C1)=O,22-15-16-14-23-24-25-26-27-28-29-35-6-5-7-8
C6=CC(C=CC=C7)=C7C=C6[C@H]1[C@H](C8=CC(C=CC=C9)=C9C=C8)N(C(C2=C(Br)C=CS2)=O)C(C(O)=O)N1C(C1=C(Br)C=CS1)=O,30-23-24-22-31-32-33-34-35-36-37-43-10-9-11-12
C6=CC=CC7=C6C=CC=C7[C@H]1[C@H](C8=CC=CC9=C8C=CC=C9)N(C(C2=C(Br)C=CS2)=O)C(C(O)=O)N1C(C1=C(Br)C=CS1)=O,30-23-24-22-31-32-33-34-35-36-37-43-10-9-11-12
C8(OC)=CC=CC=C8[C@H]%45[C@H](C9=CC=CC=C9OC)N(C(C%46=CC=C(C(C)(C)C)C=C%46)=O)C(C(O)=O)N%45C(C%47=CC=C(C(C)(C)C)C=C%47)=O,30-19-20-18-31-32-33-34-35-36-37-47-8-7-9-10
C6=CC=CC7=C6C=CC=C7[C@H]1[C@H](C8=CC=CC9=C8C=CC=C9)N(C(C2=CC(C(C)(C)C)=CC(C(C)(C)C)=C2)=O)C(C(O)=O)N1C(C1=CC(C(C)(C)C)=CC(C(C)(C)C)=C1)=O,38-23-24-22-39-40-41-42-43-44-45-59-10-9-11-12
C7=CC=CC=C7[C@H]1[C@H](C8=CC=CC=C8)N(C(C2=C(C(F)(F)F)C=CC=C2)=O)C(C(O)=O)N1C(C1=CC=CC=C1C(F)(F)F)=O,26-15-16-14-27-28-29-30-31-32-33-43-6-5-7-8
C8(OC)=CC=CC=C8[C@H]1[C@H](C9=CC=CC=C9OC)N(C(C2=CC=C(Cl)S2)=O)C(C(O)=O)N1C(C1=CC=C(Cl)S1)=O,26-19-20-18-27-28-29-30-31-32-33-39-8-7-9-10
C8(OC)=CC=CC=C8[C@H]1[C@H](C9=CC=CC=C9OC)N(C(C2=CC(Br)=CS2)=O)C(C(O)=O)N1C(C1=CC(Br)=CS1)=O,26-19-20-18-27-28-29-30-31-32-33-39-8-7-9-10
C8(OC)=CC=CC=C8[C@H]1[C@H](C9=CC=CC=C9OC)N(C(C2=COC(C)=C2)=O)C(C(O)=O)N1C(C1=COC(C)=C1)=O,26-19-20-18-27-28-29-30-31-32-33-39-8-7-9-10
C6=CC(C=CC=C7)=C7C=C6[C@H]%36[C@H](C8=CC(C=CC=C9)=C9C=C8)N(C(C%37=CC=C(C)C=C%37)=O)C(C(O)=O)N%36C(C%38=CC=C(C)C=C%38)=O,31-23-24-22-32-33-34-35-36-37-38-45-10-9-11-12
C7=CC=CC=C7[C@H]1[C@H](C8=CC=CC=C8)N(C(C2=C(C3=CC=CC=C3)OC(C)=C2)=O)C(C(O)=O)N1C(C1=C(C2=CC=CC=C2)OC(C)=C1)=O,28-15-16-14-29-30-31-32-33-34-35-47-6-5-7-8
C7=CC=CC=C7[C@H]1[C@H](C8=CC=CC=C8)N(C(C2=CC=C(C#N)O2)=O)C(C(O)=O)N1C(C1=CC=C(C#N)O1)=O,23-15-16-14-24-25-26-27-28-29-30-37-6-5-7-8
C6=CC=CC7=C6C=CC=C7[C@H]1[C@H](C8=CC=CC9=C8C=CC=C9)N(C(C2=C(Br)SC=C2)=O)C(C(O)=O)N1C(C1=C(Br)SC=C1)=O,30-23-24-22-31-32-33-34-35-36-37-43-10-9-11-12
C7=CC=CC=C7[C@H]%48[C@H](C8=CC=CC=C8)N(C(C%49=CC=C(C%50=CC=CC=C%50)C=C%49)=O)C(C(O)=O)N%48C(C%51=CC=C(C%52=CC=CC=C%52)C=C%51)=O,28-15-16-14-29-30-31-32-33-34-35-47-6-5-7-8
C8(C(F)(F)F)=CC=CC=C8[C@H]1[C@H](C9=C(C(F)(F)F)C=CC=C9)N(C(C2=CC=CO2)=O)C(C(O)=O)N1C(C1=CC=CO1)=O,29-23-24-22-30-31-32-33-34-35-36-41-10-9-11-12
C8(C(F)(F)F)=CC=CC=C8[C@H]%86[C@H](C9=C(C(F)(F)F)C=CC=C9)N(C(C%87=CC=CC(C(C)C)=C%87)=O)C(C(O)=O)N%86C(C%88=CC(C(C)C)=CC=C%88)=O,33-23-24-22-34-35-36-37-38-39-40-49-10-9-11-12
C8(OC)=CC=CC=C8[C@H]1[C@H](C9=CC=CC=C9OC)N(C(C2=CC(C)=CC(C)=C2)=O)C(C(O)=O)N1C(C1=CC(C)=CC(C)=C1)=O,28-19-20-18-29-30-31-32-33-34-35-43-8-7-9-10
C6=CC=CC7=C6C=CC=C7[C@H]1[C@H](C8=CC=CC9=C8C=CC=C9)N(C(C2=CC(C=CC=C3)=C3O2)=O)C(C(O)=O)N1C(C1=CC2=C(C=CC=C2)O1)=O,33-23-24-22-34-35-36-37-38-39-40-49-10-9-11-12
C8(OC)=CC=CC=C8[C@H]1[C@H](C9=CC=CC=C9OC)N(C(C2=CC=C([N+]([O-])=O)O2)=O)C(C(O)=O)N1C(C1=CC=C([N+]([O-])=O)O1)=O,28-19-20-18-29-30-31-32-33-34-35-43-8-7-9-10
O=C(C1=CSC=C1)N2C(C(O)=O)N(C(C3=CSC=C3)=O)[C@@H](C4=CC=CC=C4)[C@@H]2C5=CC=CC=C5,0-1-2-7-8-9-10-11-12-13-14-19-20-21-27-28
C8(OC)=CC=CC=C8[C@H]%24[C@H](C9=CC=CC=C9OC)N(C(C%25=CC=C(Br)C=C%25)=O)C(C(O)=O)N%24C(C%26=CC=C(Br)C=C%26)=O,27-19-20-18-28-29-30-31-32-33-34-41-8-7-9-10
C6=CC=CC7=C6C=CC=C7[C@H]1[C@H](C8=CC=CC9=C8C=CC=C9)N(C(C2=C(C)OC=C2C)=O)C(C(O)=O)N1C(C1=C(C)OC=C1C)=O,31-23-24-22-32-33-34-35-36-37-38-45-10-9-11-12
C6=CC(C=CC=C7)=C7C=C6[C@H]%83[C@H](C8=CC(C=CC=C9)=C9C=C8)N(C(C%84=CC=CC(CC)=C%84)=O)C(C(O)=O)N%83C(C%85=CC(CC)=CC=C%85)=O,32-23-24-22-33-34-35-36-37-38-39-47-10-9-11-12
C6=CC(C=CC=C7)=C7C=C6[C@H]1[C@H](C8=CC(C=CC=C9)=C9C=C8)N(C(C2=C(Cl)C=CC=C2)=O)C(C(O)=O)N1C(C1=CC=CC=C1Cl)=O,31-23-24-22-32-33-34-35-36-37-38-45-10-9-11-12
C7=CC=CC=C7[C@H]%13[C@H](C8=CC=CC=C8)N(C(C%14=C(F)C=CS%14)=O)C(C(O)=O)N%13C(C%15=C(F)C=CS%15)=O,22-15-16-14-23-24-25-26-27-28-29-35-6-5-7-8
C8(C(F)(F)F)=CC=CC=C8[C@H]%68[C@H](C9=C(C(F)(F)F)C=CC=C9)N(C(C%69=CC=C(OC)C=C%69)=O)C(C(O)=O)N%68C(C%70=CC=C(OC)C=C%70)=O,32-23-24-22-33-34-35-36-37-38-39-47-10-9-11-12
C8(C(F)(F)F)=CC=CC=C8[C@H]1[C@H](C9=C(C(F)(F)F)C=CC=C9)N(C(C2=C(C(F)(F)F)OC(C)=C2)=O)C(C(O)=O)N1C(C1=C(C(F)(F)F)OC(C)=C1)=O,34-23-24-22-35-36-37-38-39-40-41-51-10-9-11-12
C6=CC(C=CC=C7)=C7C=C6[C@H]1[C@H](C8=CC(C=CC=C9)=C9C=C8)N(C(C2=CC(C)=C(C)O2)=O)C(C(O)=O)N1C(C1=CC(C)=C(C)O1)=O,31-23-24-22-32-33-34-35-36-37-38-45-10-9-11-12
C8(C(F)(F)F)=CC=CC=C8[C@H]1[C@H](C9=C(C(F)(F)F)C=CC=C9)N(C(C2=CC=C(C)O2)=O)C(C(O)=O)N1C(C1=CC=C(C)O1)=O,30-23-24-22-31-32-33-34-35-36-37-43-10-9-11-12
C8(C(F)(F)F)=CC=CC=C8[C@H]%39[C@H](C9=C(C(F)(F)F)C=CC=C9)N(C(C%40=CC=C(CC)C=C%40)=O)C(C(O)=O)N%39C(C%41=CC=C(CC)C=C%41)=O,32-23-24-22-33-34-35-36-37-38-39-47-10-9-11-12
C7=CC=CC=C7[C@H]%74[C@H](C8=CC=CC=C8)N(C(C%75=CC=C(C#N)C=C%75)=O)C(C(O)=O)N%74C(C%76=CC=C(C#N)C=C%76)=O,24-15-16-14-25-26-27-28-29-30-31-39-6-5-7-8
C7=CC=CC=C7[C@H]1[C@H](C8=CC=CC=C8)N(C(C2=C(OC)C=CC=C2)=O)C(C(O)=O)N1C(C1=CC=CC=C1OC)=O,24-15-16-14-25-26-27-28-29-30-31-39-6-5-7-8
C7=CC=CC=C7[C@H]1[C@H](C8=CC=CC=C8)N(C(C2=C(C)C=CC=C2)=O)C(C(O)=O)N1C(C1=CC=CC=C1C)=O,23-15-16-14-24-25-26-27-28-29-30-37-6-5-7-8
C6=CC=CC7=C6C=CC=C7[C@H]1[C@H](C8=CC=CC9=C8C=CC=C9)N(C(C2=C(I)C=CC=C2)=O)C(C(O)=O)N1C(C1=CC=CC=C1I)=O,31-23-24-22-32-33-34-35-36-37-38-45-10-9-11-12
C6=CC=CC7=C6C=CC=C7[C@H]%86[C@H](C8=CC=CC9=C8C=CC=C9)N(C(C%87=CC=CC(C(C)C)=C%87)=O)C(C(O)=O)N%86C(C%88=CC(C(C)C)=CC=C%88)=O,33-23-24-22-34-35-36-37-38-39-40-49-10-9-11-12
C8(OC)=CC=CC=C8[C@H]1[C@H](C9=CC=CC=C9OC)N(C(C2=C(C)C=CO2)=O)C(C(O)=O)N1C(C1=C(C)C=CO1)=O,26-19-20-18-27-28-29-30-31-32-33-39-8-7-9-10
C8(C(F)(F)F)=CC=CC=C8[C@H]%30[C@H](C9=C(C(F)(F)F)C=CC=C9)N(C(C%31=CC=C(C(F)(F)F)C=C%31)=O)C(C(O)=O)N%30C(C%32=CC=C(C(F)(F)F)C=C%32)=O,34-23-24-22-35-36-37-38-39-40-41-51-10-9-11-12
C7=CC=CC=C7[C@H]1[C@H](C8=CC=CC=C8)N(C(C2=CC(C=CC=C3)=C3S2)=O)C(C(O)=O)N1C(C1=CC2=C(C=CC=C2)S1)=O,25-15-16-14-26-27-28-29-30-31-32-41-6-5-7-8
C6=CC=CC7=C6C=CC=C7[C@H]1[C@H](C8=CC=CC9=C8C=CC=C9)N(C(C2=CC(C=CC=C3)=C3S2)=O)C(C(O)=O)N1C(C1=CC2=C(C=CC=C2)S1)=O,33-23-24-22-34-35-36-37-38-39-40-49-10-9-11-12
C8(C(F)(F)F)=CC=CC=C8[C@H]1[C@H](C9=C(C(F)(F)F)C=CC=C9)N(C(C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)=O)C(C(O)=O)N1C(C1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1)=O,38-23-24-22-39-40-41-42-43-44-45-59-10-9-11-12
C6=CC(C=CC=C7)=C7C=C6[C@H]%45[C@H](C8=CC(C=CC=C9)=C9C=C8)N(C(C%46=CC=C(C(C)(C)C)C=C%46)=O)C(C(O)=O)N%45C(C%47=CC=C(C(C)(C)C)C=C%47)=O,34-23-24-22-35-36-37-38-39-40-41-51-10-9-11-12
C6=CC=CC7=C6C=CC=C7[C@H]%59[C@H](C8=CC=CC9=C8C=CC=C9)N(C(C%60=CC=CC(Br)=C%60)=O)C(C(O)=O)N%59C(C%61=CC(Br)=CC=C%61)=O,31-23-24-22-32-33-34-35-36-37-38-45-10-9-11-12
C6=CC=CC7=C6C=CC=C7[C@H]%48[C@H](C8=CC=CC9=C8C=CC=C9)N(C(C%49=CC=C(C%50=CC=CC=C%50)C=C%49)=O)C(C(O)=O)N%48C(C%51=CC=C(C%52=CC=CC=C%52)C=C%51)=O,36-23-24-22-37-38-39-40-41-42-43-55-10-9-11-12
C7=CC=CC=C7[C@H]1[C@H](C8=CC=CC=C8)N(C(C2=CC(C=CC=C3)=C3O2)=O)C(C(O)=O)N1C(C1=CC2=C(C=CC=C2)O1)=O,25-15-16-14-26-27-28-29-30-31-32-41-6-5-7-8
C8(OC)=CC=CC=C8[C@H]1[C@H](C9=CC=CC=C9OC)N(C(C2=C([N+]([O-])=O)C=CC=C2)=O)C(C(O)=O)N1C(C1=CC=CC=C1[N+]([O-])=O)=O,29-19-20-18-30-31-32-33-34-35-36-45-8-7-9-10
C6=CC=CC7=C6C=CC=C7[C@H]1[C@H](C8=CC=CC9=C8C=CC=C9)N(C(C2=C(C(F)(F)F)OC=C2)=O)C(C(O)=O)N1C(C1=C(C(F)(F)F)OC=C1)=O,33-23-24-22-34-35-36-37-38-39-40-49-10-9-11-12
C7=CC=CC=C7[C@H]%24[C@H](C8=CC=CC=C8)N(C(C%25=CC=C(Br)C=C%25)=O)C(C(O)=O)N%24C(C%26=CC=C(Br)C=C%26)=O,23-15-16-14-24-25-26-27-28-29-30-37-6-5-7-8
C8(OC)=CC=CC=C8[C@H]1[C@H](C9=CC=CC=C9OC)N(C(C2=CC=C(Cl)O2)=O)C(C(O)=O)N1C(C1=CC=C(Cl)O1)=O,26-19-20-18-27-28-29-30-31-32-33-39-8-7-9-10
C8(C(F)(F)F)=CC=CC=C8[C@H]1[C@H](C9=C(C(F)(F)F)C=CC=C9)N(C(C2=CC(C)=CS2)=O)C(C(O)=O)N1C(C1=CC(C)=CS1)=O,30-23-24-22-31-32-33-34-35-36-37-43-10-9-11-12
C8(C(F)(F)F)=CC=CC=C8[C@H]1[C@H](C9=C(C(F)(F)F)C=CC=C9)N(C(C2=CC=C(Cl)S2)=O)C(C(O)=O)N1C(C1=CC=C(Cl)S1)=O,30-23-24-22-31-32-33-34-35-36-37-43-10-9-11-12
C8(C(F)(F)F)=CC=CC=C8[C@H]%80[C@H](C9=C(C(F)(F)F)C=CC=C9)N(C(C%81=CC=CC(C)=C%81)=O)C(C(O)=O)N%80C(C%82=CC(C)=CC=C%82)=O,31-23-24-22-32-33-34-35-36-37-38-45-10-9-11-12
C8(OC)=CC=CC=C8[C@H]1[C@H](C9=CC=CC=C9OC)N(C(C2=COC=C2)=O)C(C(O)=O)N1C(C1=COC=C1)=O,25-19-20-18-26-27-28-29-30-31-32-37-8-7-9-10
C6=CC=CC7=C6C=CC=C7[C@H]1[C@H](C8=CC=CC9=C8C=CC=C9)N(C(C2=C(Br)C=CO2)=O)C(C(O)=O)N1C(C1=C(Br)C=CO1)=O,30-23-24-22-31-32-33-34-35-36-37-43-10-9-11-12
O=C(C1=CC=CC=C1)N2C(C(O)=O)N(C(C3=CC=CC=C3)=O)[C@@H](C4=CC=CC=C4)[C@@H]2C5=CC=CC=C5,0-1-2-8-9-10-11-12-13-14-15-21-22-23-29-30
C6=CC=CC7=C6C=CC=C7[C@H]%97[C@H](C8=CC=CC9=C8C=CC=C9)N(C(C%98=CC=CC(OC)=C%98)=O)C(C(O)=O)N%97C(C%99=CC(OC)=CC=C%99)=O,32-23-24-22-33-34-35-36-37-38-39-47-10-9-11-12
O=C(C1=CC=CC=C1)N2C(C(O)=O)N(C(C3=CC=CC=C3)=O)[C@@H](C4=CC=CC5=C4C=CC=C5)[C@@H]2C6=C(C=CC=C7)C7=CC=C6,0-1-2-8-9-10-11-12-13-14-15-21-22-23-33-34
C6=CC(C=CC=C7)=C7C=C6[C@H]1[C@H](C8=CC(C=CC=C9)=C9C=C8)N(C(C2=C(C(F)(F)F)C=CC=C2)=O)C(C(O)=O)N1C(C1=CC=CC=C1C(F)(F)F)=O,34-23-24-22-35-36-37-38-39-40-41-51-10-9-11-12
C8(C(F)(F)F)=CC=CC=C8[C@H]1[C@H](C9=C(C(F)(F)F)C=CC=C9)N(C(C2=CC(C(C)(C)C)=CC(C(C)(C)C)=C2)=O)C(C(O)=O)N1C(C1=CC(C(C)(C)C)=CC(C(C)(C)C)=C1)=O,38-23-24-22-39-40-41-42-43-44-45-59-10-9-11-12
C6=CC(C=CC=C7)=C7C=C6[C@H]1[C@H](C8=CC(C=CC=C9)=C9C=C8)N(C(C2=C(C)C=CC=C2)=O)C(C(O)=O)N1C(C1=CC=CC=C1C)=O,31-23-24-22-32-33-34-35-36-37-38-45-10-9-11-12
C6=CC=CC7=C6C=CC=C7[C@H]1[C@H](C8=CC=CC9=C8C=CC=C9)N(C(C2=CSC=C2Br)=O)C(C(O)=O)N1C(C1=CSC=C1Br)=O,30-23-24-22-31-32-33-34-35-36-37-43-10-9-11-12
C8(OC)=CC=CC=C8[C@H]1[C@H](C9=CC=CC=C9OC)N(C(C2=C(C)OC=C2C)=O)C(C(O)=O)N1C(C1=C(C)OC=C1C)=O,27-19-20-18-28-29-30-31-32-33-34-41-8-7-9-10
C8(C(F)(F)F)=CC=CC=C8[C@H]%71[C@H](C9=C(C(F)(F)F)C=CC=C9)N(C(C%72=CC=CC(C#N)=C%72)=O)C(C(O)=O)N%71C(C%73=CC(C#N)=CC=C%73)=O,32-23-24-22-33-34-35-36-37-38-39-47-10-9-11-12
C6=CC(C=CC=C7)=C7C=C6[C@H]%27[C@H](C8=CC(C=CC=C9)=C9C=C8)N(C(C%28=CC=C(I)C=C%28)=O)C(C(O)=O)N%27C(C%29=CC=C(I)C=C%29)=O,31-23-24-22-32-33-34-35-36-37-38-45-10-9-11-12
C7=CC=CC=C7[C@H]1[C@H](C8=CC=CC=C8)N(C(C2=CC(C(C)(C)C)=CC(C(C)(C)C)=C2)=O)C(C(O)=O)N1C(C1=CC(C(C)(C)C)=CC(C(C)(C)C)=C1)=O,30-15-16-14-31-32-33-34-35-36-37-51-6-5-7-8
C7=CC=CC=C7[C@H]1[C@H](C8=CC=CC=C8)N(C(C2=C(C(F)(F)F)OC=C2)=O)C(C(O)=O)N1C(C1=C(C(F)(F)F)OC=C1)=O,25-15-16-14-26-27-28-29-30-31-32-41-6-5-7-8
C7=CC=CC=C7[C@H]%27[C@H](C8=CC=CC=C8)N(C(C%28=CC=C(I)C=C%28)=O)C(C(O)=O)N%27C(C%29=CC=C(I)C=C%29)=O,23-15-16-14-24-25-26-27-28-29-30-37-6-5-7-8
C7=CC=CC=C7[C@H]1[C@H](C8=CC=CC=C8)N(C(C2=CC(CCCC3)=C3S2)=O)C(C(O)=O)N1C(C1=CC2=C(CCCC2)S1)=O,25-15-16-14-26-27-28-29-30-31-32-41-6-5-7-8
C8(OC)=CC=CC=C8[C@H]1[C@H](C9=CC=CC=C9OC)N(C(C2=C(C(C)C)C=CC=C2)=O)C(C(O)=O)N1C(C1=CC=CC=C1C(C)C)=O,29-19-20-18-30-31-32-33-34-35-36-45-8-7-9-10
C8(OC)=CC=CC=C8[C@H]1[C@H](C9=CC=CC=C9OC)N(C(C2=CC=C(C)S2)=O)C(C(O)=O)N1C(C1=CC=C(C)S1)=O,26-19-20-18-27-28-29-30-31-32-33-39-8-7-9-10
C8(C(F)(F)F)=CC=CC=C8[C@H]%92[C@H](C9=C(C(F)(F)F)C=CC=C9)N(C(C%93=CC=CC(C%94=CC=CC=C%94)=C%93)=O)C(C(O)=O)N%92C(C%95=CC(C%96=CC=CC=C%96)=CC=C%95)=O,36-23-24-22-37-38-39-40-41-42-43-55-10-9-11-12
C7=CC=CC=C7[C@H]1[C@H](C8=CC=CC=C8)N(C(C2=CC=C(F)C=C2)=O)C(C(O)=O)N1C(C3=CC=C(F)C=C3)=O,23-15-16-14-24-25-26-27-28-29-30-37-6-5-7-8
